1.441313385963439941e+00	2.784173190593719482e-01	-1.422127485275268555e-01
1.014037847518920898e+00	-2.010291218757629395e-01	-8.958581089973449707e-01
1.899983882904052734e+00	-7.986623048782348633e-01	5.548423528671264648e-01
-1.875488609075546265e-01	2.842487990856170654e-01	3.657011687755584717e-01
-7.171159982681274414e-01	3.589331805706024170e-01	7.955227792263031006e-02
3.970305919647216797e-01	-2.088508456945419312e-01	2.787397205829620361e-01
-2.846364080905914307e-01	-1.464408040046691895e-01	4.377050697803497314e-01
-6.606956720352172852e-01	-1.747715920209884644e-01	4.220986068248748779e-01
-7.833279967308044434e-01	-2.327516674995422363e-01	-6.743553876876831055e-01
6.713441610336303711e-01	9.250823408365249634e-02	-5.202415212988853455e-02
1.352986574172973633e+00	-3.299794495105743408e-01	-3.172461092472076416e-01
-7.312694787979125977e-01	5.617748498916625977e-01	7.333971094340085983e-03
-1.351851224899291992e+00	7.379833608865737915e-02	-2.252499461174011230e-01
-1.338971376419067383e+00	-1.802225410938262939e-01	-7.630550861358642578e-02
-3.536317646503448486e-01	4.094385504722595215e-01	6.776271015405654907e-02
1.668914705514907837e-01	5.095046758651733398e-01	5.378871560096740723e-01
-9.177832007408142090e-01	-4.448570609092712402e-01	4.700791537761688232e-01
-5.925867557525634766e-01	1.782179623842239380e-01	-3.012599050998687744e-01
-3.680371344089508057e-01	2.091049589216709137e-02	7.986342161893844604e-02
3.009643964469432831e-02	-2.294540256261825562e-01	1.454431712627410889e-01
-8.833766579627990723e-01	-4.476155936717987061e-01	-2.783280313014984131e-01
6.358765959739685059e-01	6.623048186302185059e-01	2.715924084186553955e-01
-1.194848418235778809e+00	-4.771513044834136963e-01	2.552589029073715210e-02
1.608994722366333008e+00	1.246098726987838745e-01	1.685646772384643555e-01
-8.746111392974853516e-01	-4.218857586383819580e-01	4.345726072788238525e-01
-3.242487832903862000e-02	-6.014879792928695679e-02	-3.806252181529998779e-01
-6.653687953948974609e-01	1.860744506120681763e-01	-2.122405618429183960e-01
-6.164575219154357910e-01	1.047846451401710510e-01	4.885015487670898438e-01
5.448958277702331543e-01	8.475159406661987305e-01	-2.560437619686126709e-01
8.622804880142211914e-01	1.018746256828308105e+00	-5.569785833358764648e-02
5.119712948799133301e-01	2.276985049247741699e-01	-2.684607636183500290e-03
-1.933267265558242798e-01	-6.532644629478454590e-01	1.133116632699966431e-01
-5.291464328765869141e-01	4.029088318347930908e-01	-7.048302292823791504e-01
-4.133497476577758789e-01	2.198974490165710449e-01	1.924717724323272705e-01
3.997308909893035889e-01	5.197259783744812012e-02	8.463749885559082031e-01
1.429594755172729492e+00	-9.885790944099426270e-02	4.309212267398834229e-01
-3.279131352901458740e-01	2.089662253856658936e-01	5.223293229937553406e-02
1.862553656101226807e-01	-1.824187636375427246e-01	-8.280415087938308716e-02
4.674688577651977539e-01	3.195119649171829224e-02	-6.137052085250616074e-03
-4.415727555751800537e-01	-1.299995183944702148e-01	5.796312093734741211e-01
-5.324650406837463379e-01	1.237839683890342712e-01	-2.049510478973388672e-01
-8.329476118087768555e-01	-8.391789160668849945e-03	-1.588881015777587891e-01
-5.045896172523498535e-01	1.657273434102535248e-02	-2.646245956420898438e-01
-1.005724906921386719e+00	2.377482056617736816e-01	1.092703640460968018e-01
2.321787357330322266e+00	-4.783678948879241943e-01	-1.220511049032211304e-01
7.062043547630310059e-01	-1.767361462116241455e-01	-2.963339686393737793e-01
2.160246372222900391e+00	2.213189899921417236e-01	-3.473284840583801270e-01
7.738676071166992188e-01	-8.480132371187210083e-02	3.716355264186859131e-01
3.331118226051330566e-01	-4.745169579982757568e-01	-6.345885396003723145e-01
-6.806769371032714844e-01	-2.406120449304580688e-01	5.454614758491516113e-01
-4.784385859966278076e-01	-4.775488376617431641e-01	-3.078796267509460449e-01
7.910382151603698730e-01	1.524205952882766724e-01	-2.815130054950714111e-01
5.729959011077880859e-01	4.926190674304962158e-01	-3.022700846195220947e-01
1.109091520309448242e+00	-1.852535307407379150e-01	1.269251108169555664e+00
-1.074131846427917480e+00	-2.265615165233612061e-01	3.155809640884399414e-01
-3.564942181110382080e-01	5.088250637054443359e-01	6.027988195419311523e-01
